order_id,customer_id,customer_name,product_id,product_name,product_category,country,payment_type,city,qty,price,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason,datetime
8183,28,Chloe,5,Bluetooth Headphones,electronics,India,PayPal,Mumbai,1,53.5,Ali Express,18183,Y,N/A,2020-09-06 10:36:55
8184,83,Gemma,84,Cricket Bat,sports,India,Debit Card,Mumbai,2,17.5,Ali Express,18184,Y,N/A,2020-10-29 12:48:34
8185,59,Null,28,...,None,India,Debit Card,"",,,Ebay,18185,Y,N/A,2022-02-14 10:12:18
8186,59,Hazel,19,Drone,electronics,UK,Cryptocurrency,London,5,1580.0,Argos,18186,Y,N/A,2024-09-15 01:35:20
8187,25,Zach,39,Pajamas,clothing,India,Debit Card,Mumbai,4,18.0,Ali Express,18187,Y,N/A,2024-10-11 12:44:49
8188,62,Kyle,9,Action Camera,electronics,India,Debit Card,Mumbai,3,150.0,Ali Express,18188,Y,N/A,2024-08-19 10:25:16
8189,55,Diana,58,Slow Cooker,home appliances,UK,Cryptocurrency,London,3,675.0,Argos,18189,N,Card Expired,2022-04-09 01:27:30
8190,56,Ethan,39,Pajamas,clothing,USA,Credit Card,New York,11,198.0,Amazon,18190,Y,N/A,2022-12-19 19:26:38
8191,94,Rose,85,Baseball Glove,sports,USA,Debit Card,New York,9,378.0,Ebay,18191,Y,N/A,2022-05-30 19:36:36
8192,71,Ursula,85,Baseball Glove,sports,UK,Cryptocurrency,London,5,210.0,Argos,18192,Y,N/A,2024-06-22 01:00:38
8193,29,Daniel,36,Tie,clothing,USA,Debit Card,New York,14,350.0,Ali Express,18193,N,Card Expired,2024-12-26 16:17:26
8194,90,Noah,62,Mystery Book,books,India,PayPal,New Delhi,1,8.25,Ali Express,18194,Y,N/A,2023-12-25 12:18:50
8195,36,Kate,41,Washing Machine,home appliances,India,PayPal,New Delhi,2,200.0,Ali Express,18195,Y,N/A,2023-07-05 11:53:29
8196,11,Liam,39,Pajamas,clothing,USA,Credit Card,LA,8,144.0,Amazon,18196,Y,N/A,2022-01-12 18:42:51
8197,51,Zoe,44,Vacuum Cleaner,home appliances,USA,Credit Card,LA,6,288.0,Amazon,18197,Y,N/A,2024-08-23 18:42:56
8198,68,Riley,10,Power Bank,electronics,India,Debit Card,Mumbai,2,50.0,Ebay,18198,Y,N/A,2020-10-31 10:46:14
8199,94,Rose,54,Mixer Grinder,home appliances,India,PayPal,New Delhi,4,100.0,Ali Express,18199,Y,N/A,2021-10-08 12:25:45
8200,13,Noah,36,Tie,clothing,USA,Credit Card,LA,12,300.0,Amazon,18200,N,Card Expired,2022-08-30 16:15:54
8201,92,Patrick,25,Skirt,clothing,USA,Debit Card,New York,6,120.0,Ali Express,18201,Y,N/A,2024-03-07 17:16:30
8202,4,Edward,30,Tracksuit,clothing,India,PayPal,New Delhi,1,20.0,Ali Express,18202,N,Network error,2020-06-28 10:51:16
8203,1,Bob,43,Air Conditioner,home appliances,USA,Credit Card,LA,4,304.0,Amazon,18203,Y,N/A,2020-04-07 16:22:26
8204,38,Molly,88,Golf Club,sports,India,PayPal,New Delhi,1,3.5,Ali Express,18204,Y,N/A,2021-04-13 05:09:03
8205,64,Marcus,27,Blouse,clothing,USA,Credit Card,LA,10,250.0,Amazon,18205,N,Incufficient Funds,2021-08-29 19:23:44
8206,5,Fiona,7,Gaming Console,electronics,India,PayPal,New Delhi,2,100.0,Ali Express,18206,N,Network error,2022-06-24 11:52:27
8207,75,Yasmine,58,Slow Cooker,home appliances,India,PayPal,Mumbai,4,225.0,Ali Express,18207,Y,N/A,2023-08-16 12:41:15
8208,0,Alice,21,Jeans,clothing,UK,Cryptocurrency,London,2,140.0,Argos,18208,N,Network Issue,2021-07-14 02:07:39
8209,61,Jenna,35,Suit,clothing,UK,Cryptocurrency,London,2,436.0,Argos,18209,Y,N/A,2021-06-08 00:08:07
8210,85,-1,12,_-,!@$@,India,PayPal,Null,,,Ali Express,18210,Y,N/A,2023-07-30 11:36:58
8211,77,Abigail,49,Dishwasher,home appliances,USA,Credit Card,LA,9,2700.0,Amazon,18211,Y,N/A,2023-01-16 16:49:17
8212,85,Isla,66,Textbook,books,UK,Cryptocurrency,Manchester,1,21.0,Argos,18212,Y,N/A,2024-10-22 01:57:21
8213,0,Alice,71,Travel Guide,books,India,Debit Card,Mumbai,3,65.25,Ali Express,18213,Y,N/A,2024-07-02 09:47:07
8214,7,"",36,!@$@,None,USA,Debit Card,_-,,,Ebay,18214,Y,N/A,2021-09-22 19:16:41
8215,91,Olivia,19,Drone,electronics,India,Debit Card,Mumbai,1,79.0,Ali Express,18215,Y,N/A,2023-12-30 12:21:35
8216,85,Isla,63,Thriller Book,books,USA,Credit Card,LA,7,147.0,Amazon,18216,Y,N/A,2024-04-07 05:48:01
8217,39,Nathan,39,Pajamas,clothing,USA,Credit Card,LA,1,18.0,Amazon,18217,Y,N/A,2022-12-02 18:16:01
8218,94,Rose,2,Tablet,electronics,USA,Credit Card,LA,8,4400.0,Amazon,18218,N,Card Expired,2024-11-26 18:18:58
8219,43,Ruby,31,Socks,clothing,UK,Debit Card,Manchester,4,24.0,Argos,18219,Y,N/A,2022-07-20 02:38:10
8220,90,Noah,41,Washing Machine,home appliances,USA,Credit Card,LA,4,1600.0,Amazon,18220,Y,N/A,2020-11-19 16:02:51
8221,35,Jacob,81,Basketball,sports,USA,Credit Card,LA,13,195.0,Amazon,18221,Y,N/A,2021-11-17 17:22:57
8222,20,Uma,25,Skirt,clothing,UK,Debit Card,Manchester,1,20.0,Ebay,18222,Y,N/A,2020-10-27 00:27:38
8223,96,Taylor,81,Basketball,sports,USA,Debit Card,New York,7,105.0,Amazon,18223,Y,N/A,2024-07-02 14:07:10
8224,44,Samuel,72,Graphic Novel,books,UK,Cryptocurrency,London,3,111.0,Argos,18224,Y,N/A,2024-08-17 00:24:03
8225,73,William,49,Dishwasher,home appliances,USA,Debit Card,New York,4,1200.0,Amazon,18225,Y,N/A,2021-05-28 18:21:53
8226,64,Marcus,60,Fiction Novel,books,India,PayPal,New Delhi,3,12.0,Ali Express,18226,Y,N/A,2020-03-03 15:49:46
8227,44,Samuel,19,Drone,electronics,India,PayPal,New Delhi,2,158.0,Ali Express,18227,N,Network error,2022-01-14 11:53:00
8228,90,Noah,48,Coffee Maker,home appliances,India,Debit Card,Mumbai,2,22.5,Ali Express,18228,Y,N/A,2024-10-19 09:24:56
8229,18,Steve,5,Bluetooth Headphones,electronics,USA,Debit Card,New York,13,2782.0,Ebay,18229,Y,N/A,2020-04-05 18:24:57
8230,95,Simon,88,Golf Club,sports,USA,Credit Card,LA,5,70.0,Amazon,18230,N,Card Expired,2024-10-28 16:04:05
8231,47,Vanessa,51,Ceiling Fan,home appliances,UK,Cryptocurrency,London,2,440.0,Argos,18231,Y,N/A,2021-09-24 02:33:19
8232,1,Bob,14,External Hard Drive,electronics,USA,Credit Card,LA,12,960.0,Amazon,18232,Y,N/A,2020-07-15 17:12:20
8233,41,Peter,28,Shorts,clothing,USA,Debit Card,New York,2,92.0,Ebay,18233,N,Insufficient Funds,2020-10-17 16:39:45
8234,8,Irene,3,Desktop PC,electronics,Germany,Debit Card,Berlin,7,5600.0,Ebay,18234,N,Insufficient Funds,2023-10-12 05:56:56
8235,62,Kyle,70,Cookbook,books,USA,Credit Card,LA,3,51.0,Amazon,18235,N,Incufficient Funds,2022-10-06 19:36:08
8236,7,Henry,57,Iron,home appliances,UK,Debit Card,Manchester,5,650.0,Ebay,18236,Y,N/A,2023-12-24 00:51:51
8237,56,Ethan,73,Poetry Book,books,India,Debit Card,Mumbai,3,29.25,Ali Express,18237,Y,N/A,2021-12-31 09:06:47
8238,19,Tina,69,History Book,books,India,PayPal,New Delhi,2,9.5,Ali Express,18238,Y,N/A,2022-01-31 09:46:51
8239,23,Xavier,35,Suit,clothing,USA,Credit Card,LA,14,3052.0,Amazon,18239,Y,N/A,2020-09-20 16:00:46
8240,68,Riley,73,Poetry Book,books,UK,Cryptocurrency,London,1,39.0,Argos,18240,Y,N/A,2020-12-17 02:26:29
8241,19,Tina,21,Jeans,clothing,USA,Credit Card,LA,7,490.0,Amazon,18241,Y,N/A,2021-04-22 01:33:31
8242,14,Olivia,24,Formal Shirt,clothing,USA,Debit Card,New York,6,774.0,Ali Express,18242,Y,N/A,2023-03-28 12:29:52
8243,14,Olivia,78,DIY Guide,books,USA,Debit Card,New York,11,198.0,Amazon,18243,N,Insufficient Funds,2024-01-23 16:33:10
8244,3,Daisy,64,Biography,books,India,Debit Card,Mumbai,3,9.0,Ali Express,18244,N,Card Expired,2021-10-23 10:33:49
8245,87,Kylie,86,Hockey Stick,sports,UK,Debit Card,Manchester,1,16.0,Ebay,18245,Y,N/A,2020-10-13 01:11:41
8246,25,Zach,58,Slow Cooker,home appliances,USA,Debit Card,New York,6,1350.0,Amazon,18246,N,Incufficient Funds,2023-08-27 17:24:38
8247,31,Frank,80,Soccer Ball,sports,India,PayPal,New Delhi,4,34.0,Ali Express,18247,Y,N/A,2021-04-11 08:18:52
8248,94,Rose,88,Golf Club,sports,UK,Cryptocurrency,Manchester,2,28.0,Argos,18248,Y,N/A,2022-02-26 00:03:59
8249,12,Mia,3,Desktop PC,electronics,USA,Debit Card,New York,3,2400.0,Ebay,18249,Y,N/A,2021-02-02 17:02:04
8250,45,"",62,!@$@,_-,USA,Debit Card,"",,,Ebay,18250,Y,N/A,2020-12-29 16:55:23
8251,84,Hugo,64,Biography,books,UK,Cryptocurrency,London,1,12.0,Argos,18251,Y,N/A,2022-01-15 03:13:04
8252,12,Mia,51,Ceiling Fan,home appliances,USA,Credit Card,LA,5,1100.0,Amazon,18252,N,Incufficient Funds,2021-05-31 16:32:46
8253,35,Jacob,6,Wireless Earbuds,electronics,India,PayPal,New Delhi,2,150.0,Ali Express,18253,Y,N/A,2022-05-28 11:28:33
8254,91,Olivia,41,Washing Machine,home appliances,India,PayPal,New Delhi,4,400.0,Ali Express,18254,N,Card Expired,2020-03-10 11:51:54
8255,47,Vanessa,66,Textbook,books,UK,Cryptocurrency,London,2,42.0,Argos,18255,Y,N/A,2024-07-25 00:47:16
8256,80,Derek,64,Biography,books,UK,Cryptocurrency,London,3,36.0,Argos,18256,Y,N/A,2022-10-29 00:58:45
8257,59,Hazel,86,Hockey Stick,sports,USA,Credit Card,LA,3,48.0,Amazon,18257,Y,N/A,2021-01-18 17:45:02
8258,92,Patrick,32,Hat,clothing,UK,Cryptocurrency,Manchester,4,80.0,Argos,18258,Y,N/A,2020-05-14 02:32:17
8259,97,Ulrika,78,DIY Guide,books,USA,Debit Card,New York,13,234.0,Amazon,18259,N,Network Issue,2020-01-29 17:54:37
8260,20,Uma,63,Thriller Book,books,UK,Cryptocurrency,London,4,84.0,Argos,18260,Y,N/A,2020-09-15 01:17:56
8261,30,Emily,71,Travel Guide,books,India,PayPal,New Delhi,1,21.75,Ali Express,18261,Y,N/A,2023-05-07 11:50:33
8262,14,Olivia,46,Blender,home appliances,India,Debit Card,Mumbai,1,40.25,Ebay,18262,Y,N/A,2021-04-03 09:51:06
8263,90,Noah,85,Baseball Glove,sports,UK,Debit Card,Manchester,2,84.0,Ebay,18263,Y,N/A,2023-12-26 08:10:37
8264,35,Null,87,-1,_-,USA,Credit Card,_-,,,Amazon,18264,Y,N/A,2022-03-01 19:31:46
8265,4,Edward,42,Microwave Oven,home appliances,USA,Credit Card,LA,3,156.0,Amazon,18265,N,Network Issue,2023-05-29 18:30:04
8266,80,Derek,67,Children's Book,books,UK,Cryptocurrency,London,5,485.0,Argos,18266,Y,N/A,2021-02-13 14:24:37
8267,1,Bob,33,Gloves,clothing,India,Debit Card,Mumbai,4,10.0,Ali Express,18267,Y,N/A,2024-09-30 09:24:23
8268,16,Quinn,25,Skirt,clothing,USA,Credit Card,LA,5,100.0,Amazon,18268,N,Card Expired,2023-03-22 16:22:10
8269,78,Brandon,21,Jeans,clothing,India,PayPal,Mumbai,3,52.5,Ali Express,18269,Y,N/A,2024-06-13 11:24:20
8270,65,Nina,15,Keyboard,electronics,USA,Debit Card,New York,1,90.0,Ali Express,18270,Y,N/A,2021-03-06 18:59:24
8271,37,!@$@,47,Null,...,India,Debit Card,_-,,,Ali Express,18271,Y,N/A,2023-09-24 03:39:48
8272,19,Tina,10,Power Bank,electronics,USA,Debit Card,New York,13,1300.0,Ebay,18272,Y,N/A,2024-04-14 18:21:38
8273,18,Steve,26,Dress,clothing,UK,Cryptocurrency,London,5,225.0,Argos,18273,Y,N/A,2022-07-08 01:22:02
8274,21,Victor,44,Vacuum Cleaner,home appliances,USA,Credit Card,LA,13,624.0,Amazon,18274,Y,N/A,2023-12-03 17:12:56
8275,62,_-,1,!@$@,!@$@,USA,Credit Card,_-,,,Amazon,18275,Y,N/A,2020-07-06 07:16:24
8276,75,Yasmine,58,Slow Cooker,home appliances,UK,Cryptocurrency,London,5,1125.0,Argos,18276,Y,N/A,2023-11-06 02:17:14
8277,7,Henry,11,Smart Speaker,electronics,Germany,Debit Card,Berlin,2,600.0,Ebay,18277,Y,N/A,2023-08-15 10:27:45
8278,85,None,11,None,...,UK,Debit Card,...,,,Ali Express,18278,Y,N/A,2024-09-23 02:37:45
8279,68,Riley,26,Dress,clothing,UK,Cryptocurrency,London,5,225.0,Argos,18279,Y,N/A,2023-12-25 01:17:56
8280,10,Karen,4,Smartwatch,electronics,USA,Credit Card,LA,5,1000.0,Amazon,18280,N,Insufficient Funds,2021-08-13 18:53:18
8281,93,Quentin,5,Bluetooth Headphones,electronics,UK,Cryptocurrency,London,4,856.0,Argos,18281,Y,N/A,2020-05-23 22:02:59
8282,10,Karen,51,Ceiling Fan,home appliances,UK,Debit Card,Manchester,4,880.0,Argos,18282,Y,N/A,2024-06-14 00:08:45
8283,83,Gemma,72,Graphic Novel,books,India,Debit Card,Mumbai,4,37.0,Ebay,18283,N,Network error,2021-06-23 10:59:08
8284,77,Abigail,71,Travel Guide,books,USA,Credit Card,New York,10,870.0,Amazon,18284,Y,N/A,2020-04-16 19:50:39
8285,38,Molly,34,Scarf,clothing,USA,Credit Card,LA,3,90.0,Amazon,18285,Y,N/A,2020-04-26 19:42:55
8286,24,Yara,13,Monitor,electronics,USA,Debit Card,New York,3,750.0,Amazon,18286,Y,N/A,2022-12-27 00:00:36
8287,89,Melissa,28,Shorts,clothing,India,PayPal,New Delhi,3,34.5,Ali Express,18287,Y,N/A,2023-11-16 03:45:21
8288,10,Karen,34,Scarf,clothing,UK,Debit Card,Manchester,4,120.0,Argos,18288,Y,N/A,2021-08-13 03:53:40
8289,41,Null,78,_-,!@$@,USA,Credit Card,_-,,,Amazon,18289,Y,N/A,2021-12-30 23:22:26
8290,70,Thomas,32,Hat,clothing,India,Debit Card,Mumbai,3,15.0,Ali Express,18290,N,Card Expired,2022-12-10 11:18:07
8291,53,Bella,89,Yoga Mat,sports,USA,Credit Card,LA,1,21.0,Amazon,18291,N,Insufficient Funds,2021-08-03 17:26:34
8292,98,Victor,54,Mixer Grinder,home appliances,USA,Debit Card,New York,1,100.0,Amazon,18292,N,Incufficient Funds,2021-06-06 17:35:53
8293,33,Harry,25,Skirt,clothing,USA,Debit Card,New York,9,180.0,Ebay,18293,N,Incufficient Funds,2022-08-26 19:51:28
8294,38,Molly,1,Laptop,electronics,UK,Cryptocurrency,London,5,3500.0,Argos,18294,Y,N/A,2023-01-26 03:18:27
8295,31,Frank,7,Gaming Console,electronics,USA,Debit Card,New York,6,1200.0,Ali Express,18295,Y,N/A,2021-09-14 16:01:52
8296,22,Wendy,60,Fiction Novel,books,UK,Cryptocurrency,London,5,80.0,Argos,18296,Y,N/A,2020-09-03 00:28:50
8297,40,Ophelia,48,Coffee Maker,home appliances,USA,Credit Card,LA,9,405.0,Amazon,18297,N,Incufficient Funds,2021-05-05 17:12:46
8298,77,Abigail,83,Badminton Racket,sports,USA,Credit Card,LA,4,164.0,Amazon,18298,Y,N/A,2024-01-13 18:32:01
8299,18,Steve,5,Bluetooth Headphones,electronics,USA,Credit Card,LA,12,2568.0,Amazon,18299,Y,N/A,2020-04-09 18:57:18
8300,36,Kate,17,Graphics Card,electronics,India,Debit Card,Mumbai,1,70.0,Ali Express,18300,Y,N/A,2022-07-05 12:17:02
8301,14,Olivia,61,Science Fiction,books,India,PayPal,New Delhi,3,14.25,Ali Express,18301,Y,N/A,2024-11-24 12:43:33
8302,29,Daniel,82,Tennis Racket,sports,UK,Debit Card,Manchester,2,78.0,Ali Express,18302,Y,N/A,2022-09-12 03:19:17
8303,7,Henry,12,Router,electronics,India,Debit Card,Mumbai,2,50.0,Ali Express,18303,Y,N/A,2023-10-04 12:27:32
8304,80,Derek,47,Electric Kettle,home appliances,UK,Cryptocurrency,London,5,335.0,Argos,18304,Y,N/A,2020-02-18 00:02:41
8305,58,Gavin,1,Laptop,electronics,Germany,Debit Card,Berlin,3,2100.0,Ebay,18305,Y,N/A,2022-10-27 03:13:49
8306,58,Gavin,5,Bluetooth Headphones,electronics,India,PayPal,New Delhi,3,160.5,Ali Express,18306,Y,N/A,2021-01-13 12:03:36
8307,67,Paige,11,Smart Speaker,electronics,UK,Debit Card,Manchester,5,1500.0,Argos,18307,Y,N/A,2022-02-05 00:28:24
8308,77,Abigail,57,Iron,home appliances,UK,Cryptocurrency,Manchester,4,520.0,Argos,18308,Y,N/A,2022-12-25 01:54:33
8309,85,Isla,77,Health and Fitness Book,books,UK,Debit Card,Manchester,2,80.0,Ebay,18309,Y,N/A,2022-09-02 03:14:51
8310,86,Jason,89,Yoga Mat,sports,UK,Debit Card,Manchester,1,21.0,Argos,18310,Y,N/A,2024-11-15 02:49:32
8311,59,Hazel,47,Electric Kettle,home appliances,India,Debit Card,Mumbai,3,50.25,Ali Express,18311,Y,N/A,2020-06-26 10:18:53
8312,89,Melissa,6,Wireless Earbuds,electronics,UK,Debit Card,Manchester,3,900.0,Argos,18312,Y,N/A,2024-08-29 03:14:59
8313,59,Hazel,59,Food Processor,home appliances,UK,Cryptocurrency,London,4,840.0,Argos,18313,Y,N/A,2022-11-24 01:32:27
8314,15,Paul,17,Graphics Card,electronics,India,PayPal,New Delhi,2,140.0,Ali Express,18314,Y,N/A,2021-09-22 20:21:37
8315,99,Whitney,61,Science Fiction,books,USA,Debit Card,New York,12,228.0,Amazon,18315,N,Incufficient Funds,2024-07-14 19:11:40
8316,43,Ruby,32,Hat,clothing,UK,Cryptocurrency,London,5,100.0,Argos,18316,Y,N/A,2024-05-18 00:57:35
8317,68,Riley,7,Gaming Console,electronics,UK,Debit Card,Manchester,4,800.0,Ali Express,18317,Y,N/A,2024-02-04 00:57:37
8318,99,Whitney,87,Table Tennis Paddle,sports,India,Debit Card,Mumbai,4,68.0,Ali Express,18318,Y,N/A,2022-03-03 10:24:38
8319,31,Frank,68,Fantasy Book,books,India,Debit Card,Mumbai,3,27.0,Ali Express,18319,Y,N/A,2020-11-05 12:37:54
8320,59,Hazel,12,Router,electronics,USA,Debit Card,New York,10,1000.0,Ebay,18320,Y,N/A,2023-01-01 18:16:31
8321,58,Gavin,14,External Hard Drive,electronics,USA,Credit Card,LA,12,960.0,Amazon,18321,Y,N/A,2023-10-30 17:55:41
8322,0,Alice,4,Smartwatch,electronics,India,PayPal,Mumbai,2,100.0,Ali Express,18322,Y,N/A,2022-02-04 11:55:56
8323,52,Adam,26,Dress,clothing,USA,Credit Card,LA,6,270.0,Amazon,18323,Y,N/A,2020-05-05 13:20:41
8324,27,Brian,31,Socks,clothing,India,PayPal,New Delhi,4,6.0,Ali Express,18324,N,Network error,2024-05-11 10:39:22
8325,29,None,70,Null,-1,UK,Debit Card,!@$@,,,Ali Express,18325,Y,N/A,2024-09-01 00:08:01
8326,73,William,75,Psychology Book,books,India,Debit Card,Mumbai,4,35.0,Ali Express,18326,Y,N/A,2024-06-08 12:51:06
8327,24,Yara,55,Air Purifier,home appliances,USA,Debit Card,New York,10,1530.0,Amazon,18327,Y,N/A,2022-12-03 11:47:11
8328,20,Uma,16,Mouse,electronics,India,Debit Card,Mumbai,4,60.0,Ali Express,18328,Y,N/A,2023-02-10 12:31:17
8329,52,Adam,58,Slow Cooker,home appliances,USA,Debit Card,New York,9,2025.0,Ebay,18329,Y,N/A,2023-05-23 21:05:40
8330,32,Gina,7,Gaming Console,electronics,Germany,Debit Card,Hamburg,4,800.0,Ali Express,18330,N,Insufficient Funds,2021-10-05 04:31:51
8331,99,Whitney,74,Philosophy Book,books,USA,Debit Card,New York,10,370.0,Ali Express,18331,N,Incufficient Funds,2024-05-31 16:23:56
8332,72,Veronica,40,Refrigerator,home appliances,USA,Credit Card,LA,12,6000.0,Amazon,18332,N,Incufficient Funds,2024-05-10 09:37:07
8333,16,Quinn,45,Toaster,home appliances,USA,Credit Card,LA,4,992.0,Amazon,18333,N,Network Issue,2024-06-25 16:32:06
8334,45,Tessa,3,Desktop PC,electronics,India,PayPal,New Delhi,4,800.0,Ali Express,18334,Y,N/A,2021-05-08 12:14:45
8335,38,Molly,6,Wireless Earbuds,electronics,USA,Credit Card,LA,3,900.0,Amazon,18335,Y,N/A,2021-09-08 18:59:29
8336,4,Edward,42,Microwave Oven,home appliances,UK,Debit Card,Manchester,2,104.0,Argos,18336,Y,N/A,2023-05-10 02:38:10
8337,51,Zoe,73,Poetry Book,books,UK,Cryptocurrency,Manchester,4,156.0,Argos,18337,Y,N/A,2024-09-30 02:37:12
8338,8,Irene,84,Cricket Bat,sports,USA,Debit Card,New York,4,140.0,Amazon,18338,Y,N/A,2023-08-31 08:45:25
8339,3,Daisy,37,Belt,clothing,USA,Credit Card,LA,6,330.0,Amazon,18339,Y,N/A,2024-09-22 01:06:22
8340,32,Gina,42,Microwave Oven,home appliances,India,PayPal,New Delhi,1,13.0,Ali Express,18340,Y,N/A,2022-04-11 12:13:47
8341,43,Ruby,73,Poetry Book,books,USA,Debit Card,New York,1,39.0,Ebay,18341,Y,N/A,2024-02-26 19:06:25
8342,21,Victor,63,Thriller Book,books,USA,Debit Card,New York,13,273.0,Ebay,18342,Y,N/A,2022-02-20 19:24:06
8343,6,Grace,45,Toaster,home appliances,India,PayPal,New Delhi,3,186.0,Ali Express,18343,Y,N/A,2020-07-30 11:45:28
8344,96,Taylor,56,Juicer,home appliances,India,Debit Card,Mumbai,2,78.5,Ali Express,18344,N,Network error,2024-02-25 11:42:49
8345,78,Brandon,37,Belt,clothing,USA,Credit Card,LA,9,495.0,Amazon,18345,N,Insufficient Funds,2023-08-14 16:36:58
8346,40,Ophelia,25,Skirt,clothing,UK,Debit Card,Manchester,1,20.0,Ebay,18346,N,Insufficient Funds,2023-02-23 00:04:18
8347,0,Alice,23,Jacket,clothing,USA,Credit Card,LA,10,1040.0,Amazon,18347,N,Incufficient Funds,2024-12-31 16:12:42
8348,87,Kylie,83,Badminton Racket,sports,USA,Debit Card,New York,2,82.0,Amazon,18348,Y,N/A,2021-02-19 18:53:45
8349,97,Ulrika,76,Business Book,books,India,PayPal,New Delhi,1,23.75,Ali Express,18349,Y,N/A,2023-03-24 09:07:30
8350,54,Caleb,80,Soccer Ball,sports,UK,Cryptocurrency,London,2,68.0,Argos,18350,Y,N/A,2022-05-18 00:14:34
8351,5,Fiona,7,Gaming Console,electronics,Germany,Debit Card,Berlin,8,1600.0,Ebay,18351,Y,N/A,2023-11-01 03:37:34
8352,62,Kyle,85,Baseball Glove,sports,USA,Credit Card,LA,9,378.0,Amazon,18352,Y,N/A,2024-04-29 16:07:10
8353,14,Olivia,40,Refrigerator,home appliances,USA,Credit Card,LA,7,3500.0,Amazon,18353,Y,N/A,2021-02-20 16:35:40
8354,87,Kylie,3,Desktop PC,electronics,UK,Cryptocurrency,Manchester,4,3200.0,Argos,18354,N,Insufficient Funds,2021-12-06 10:46:11
8355,68,Riley,57,Iron,home appliances,India,Debit Card,Mumbai,3,97.5,Ali Express,18355,Y,N/A,2023-06-20 02:56:42
8356,19,Tina,57,Iron,home appliances,UK,Cryptocurrency,London,5,650.0,Argos,18356,Y,N/A,2022-04-02 01:12:19
8357,32,Gina,42,Microwave Oven,home appliances,India,PayPal,Mumbai,1,13.0,Ali Express,18357,N,Insufficient Funds,2021-03-09 10:01:27
8358,96,Taylor,9,Action Camera,electronics,India,Debit Card,Mumbai,1,50.0,Ali Express,18358,Y,N/A,2024-01-09 12:02:11
8359,84,Hugo,25,Skirt,clothing,India,PayPal,New Delhi,4,20.0,Ali Express,18359,Y,N/A,2024-02-21 11:52:28
8360,96,Taylor,21,Jeans,clothing,India,Debit Card,Mumbai,1,17.5,Ebay,18360,N,Network Issue,2022-04-25 11:15:09
8361,90,Noah,80,Soccer Ball,sports,USA,Credit Card,LA,14,476.0,Amazon,18361,Y,N/A,2024-09-25 16:02:36
8362,49,Xena,80,Soccer Ball,sports,USA,Credit Card,LA,9,306.0,Amazon,18362,Y,N/A,2021-06-23 17:26:57
8363,74,Xavier,10,Power Bank,electronics,UK,Cryptocurrency,Manchester,2,200.0,Argos,18363,N,Insufficient Funds,2023-08-20 02:46:09
8364,41,Peter,2,Tablet,electronics,India,PayPal,New Delhi,2,275.0,Ali Express,18364,N,Network error,2020-11-18 10:02:48
8365,94,Rose,23,Jacket,clothing,UK,Cryptocurrency,London,2,208.0,Argos,18365,N,Card Expired,2021-07-30 14:56:43
8366,85,Isla,37,Belt,clothing,USA,Credit Card,LA,3,165.0,Amazon,18366,N,Incufficient Funds,2020-07-07 16:36:18
8367,76,Zara,35,Suit,clothing,UK,Cryptocurrency,London,1,218.0,Argos,18367,Y,N/A,2023-04-22 03:34:36
8368,61,Jenna,58,Slow Cooker,home appliances,UK,Cryptocurrency,Manchester,3,675.0,Argos,18368,Y,N/A,2021-12-11 02:48:27
8369,64,Marcus,38,Sportswear,clothing,USA,Debit Card,New York,3,36.0,Ali Express,18369,Y,N/A,2022-03-01 18:10:12
8370,51,Zoe,7,Gaming Console,electronics,USA,Credit Card,New York,5,1000.0,Amazon,18370,Y,N/A,2021-09-01 16:21:16
8371,58,Gavin,39,Pajamas,clothing,India,PayPal,New Delhi,4,18.0,Ali Express,18371,Y,N/A,2022-10-01 21:19:25
8372,41,Peter,45,Toaster,home appliances,India,PayPal,New Delhi,2,124.0,Ali Express,18372,Y,N/A,2022-07-31 11:18:55
8373,61,Jenna,81,Basketball,sports,UK,Debit Card,Manchester,4,60.0,Ali Express,18373,Y,N/A,2021-08-23 02:01:49
8374,1,Bob,27,Blouse,clothing,India,PayPal,New Delhi,3,18.75,Ali Express,18374,N,Network Issue,2020-10-02 09:47:21
8375,23,Xavier,84,Cricket Bat,sports,UK,Debit Card,Manchester,5,175.0,Ebay,18375,Y,N/A,2020-10-31 11:56:41
8376,31,Frank,66,Textbook,books,UK,Cryptocurrency,London,1,21.0,Argos,18376,Y,N/A,2020-09-15 03:57:20
8377,29,Daniel,56,Juicer,home appliances,UK,Cryptocurrency,London,2,314.0,Argos,18377,Y,N/A,2020-04-28 12:30:05
8378,22,Wendy,35,Suit,clothing,India,PayPal,New Delhi,2,109.0,Ali Express,18378,Y,N/A,2021-04-08 09:43:51
8379,41,Peter,1,Laptop,electronics,UK,Cryptocurrency,London,2,1400.0,Argos,18379,Y,N/A,2021-03-26 02:50:09
8380,61,Jenna,12,Router,electronics,USA,Debit Card,New York,9,900.0,Amazon,18380,Y,N/A,2020-09-13 16:53:02
8381,15,Paul,48,Coffee Maker,home appliances,UK,Debit Card,Manchester,5,225.0,Ali Express,18381,N,Network Issue,2021-03-18 01:49:46
8382,38,Molly,72,Graphic Novel,books,India,Debit Card,Mumbai,3,27.75,Ali Express,18382,N,Network error,2022-04-17 11:05:03
8383,32,Gina,38,Sportswear,clothing,UK,Cryptocurrency,London,1,12.0,Argos,18383,Y,N/A,2021-01-07 02:20:38
